Teff	logg	GALEX_GALEX.FUV	GALEX_GALEX.NUV	SLOAN_SDSS.u	SLOAN_SDSS.g	SLOAN_SDSS.r	SLOAN_SDSS.i	SLOAN_SDSS.z	PAN-STARRS_PS1.g	PAN-STARRS_PS1.r	PAN-STARRS_PS1.i	PAN-STARRS_PS1.z	PAN-STARRS_PS1.y	Generic_Johnson.U	Generic_Johnson.B	Generic_Johnson.V	Generic_Johnson.R	Generic_Johnson.I	2MASS_2MASS.J	2MASS_2MASS.H	2MASS_2MASS.Ks	IUE_IUE.1250-1300	IUE_IUE.1450-1500	IUE_IUE.1675-1725	IUE_IUE.2150-2200	IUE_IUE.2395-2445	IUE_IUE.2900-2950	IUE_IUE.2900-3000	INT_IPHAS.gI	INT_IPHAS.gR	INT_IPHAS.Ha	INT_WFC.RGO_u	INT_WFC.Gunn_g	INT_WFC.HeII	
6400.0	0.0	1.3793145954131506e-09	5.130663603682132e-07	2.0064659800809498e-05	9.650683277095349e-05	0.00011742839417114386	0.00011382901462589435	0.00011832980940317907	0.00010085662375334112	0.00011735939323364329	0.00011359533656393673	0.00011757302892160945	0.00011790719287697445	1.8737985758031534e-05	8.52599893967268e-05	0.00011250837477596241	0.00011585226555511005	0.00011565433900902197	9.493691305598978e-05	7.11363315075235e-05	4.8048919016380315e-05	1.0719504994992671e-16	7.514413679014856e-15	2.8841239834032002e-09	5.082219646106967e-07	3.974879773602541e-07	4.171356532521953e-06	4.554888751983931e-06	0.00011280364045685285	0.00011759055937297144	0.00011122136541015549	2.162363575194583e-05	0.00010147416979609489	0.00010715310936115531
6400.0	0.5	1.345126360143837e-09	6.730919030908732e-07	2.297650606767207e-05	0.00010695672481683971	0.0001317927011267764	0.00012950594788068513	0.00013208730495188975	0.00011185356875311339	0.00013174529304278565	0.0001292943191330796	0.00013125372926059615	0.00013231769965929227	2.1601087685001548e-05	9.463668897867021e-05	0.0001255178506287293	0.0001308362190317445	0.00013019798509124566	0.00010943904529489486	8.280680841719619e-05	5.570273985041593e-05	3.4799002528138244e-17	2.5557916292167386e-15	3.0467586928905265e-09	6.905793701869127e-07	5.314288650881974e-07	5.494278312363561e-06	5.898050110000769e-06	0.0001281512433584307	0.00013202433473935324	0.00012550852881315066	2.471071476242984e-05	0.00011246981307304724	0.00011746668308701004
6400.0	1.0	1.126157631224255e-09	8.609792654262612e-07	2.5394379127895783e-05	0.00011216644465874327	0.0001400580827173643	0.0001391902637702348	0.00013939089394296997	0.00011743460620468985	0.00014003393563229527	0.00013900836061984698	0.00013868274870176866	0.0001398748897381212	2.4055377043124593e-05	9.922201542340205e-05	0.00013275793668507437	0.0001397657130996999	0.000138451905880513	0.00011841335209647255	9.047448580687497e-05	6.0690494432078826e-05	1.8108907590016113e-17	1.5296578550587164e-15	2.7749251050016284e-09	8.916277327247151e-07	7.250911866084248e-07	7.1012524837656735e-06	7.4439261873627455e-06	0.0001376371461210042	0.00014034269451034299	0.00013407270067707964	2.7197827023131568e-05	0.00011800646546240338	0.00012200907606428815
6400.0	1.5	7.934848595629447e-10	9.838782129952804e-07	2.706464558842156e-05	0.00011574087660466486	0.00014694852760662318	0.00014738351261607327	0.00014535591742133173	0.00012132648499580802	0.00014694689081562692	0.0001472254324016349	0.0001448505226888972	0.00014584065477745407	2.585190141672122e-05	0.00010224284712322584	0.00013831443526557497	0.00014727183830245998	0.0001452688683925188	0.00012565294601559683	9.67789463491674e-05	6.480924572070954e-05	1.2551254865863068e-17	1.194173506785569e-15	2.135345097531787e-09	9.54905065607132e-07	8.272342858007845e-07	8.547735964305052e-06	8.836509560146697e-06	0.00014571622567542255	0.00014729918710021405	0.00014128663010165105	2.8907462821335797e-05	0.00012186232631551568	0.00012579903985674687
6400.0	2.0	5.351466617703731e-10	1.097008144620657e-06	2.891692334837752e-05	0.00011729294313819002	0.00015041791763669918	0.00015186883752752627	0.00014797912092687722	0.0001230044877458914	0.00015043357535034224	0.00015173206392639322	0.00014772372167036086	0.00014828913355183885	2.782753575136963e-05	0.00010365493682317234	0.00014094391014369019	0.00015121882331582445	0.00014859220964944192	0.00012938958383713694	0.00010030654851912256	6.706809841258298e-05	8.515306502240318e-18	9.014349183471846e-16	1.5216900405890015e-09	9.098439291066193e-07	9.064798309658078e-07	1.0292864980513389e-05	1.050170724538639e-05	0.00015019657268969998	0.00015081200190925664	0.00014499820680064561	3.07631543216355e-05	0.00012349149729164782	0.00012734369319853024
6400.0	2.5	8.380346924699675e-09	2.173080230399924e-06	3.354045505332016e-05	0.00011372950583600356	0.00014504978836055274	0.00014788192243470822	0.00014372242368199023	0.000118946496941447	0.0001450449301690739	0.0001478124166966909	0.00014372904760783862	0.00014378712381124737	3.234844432171994e-05	0.00010139582801365174	0.00013588694825878963	0.00014654717133312118	0.0001446071622556997	0.00012713386167399561	9.9716453824581e-05	6.680446112565659e-05	9.523743978396515e-12	2.681238678504577e-10	3.018701500543875e-08	2.262829303280787e-06	1.9007507650362328e-06	1.3015719170277588e-05	1.3789357804004517e-05	0.00014666419087698535	0.000145413067709663	0.00014060324579409249	3.5334806434688e-05	0.00011934718154306978	0.00012207956730211867
6400.0	3.0	9.392375764019746e-09	2.5178186377825865e-06	3.59258103878403e-05	0.00011456599046146389	0.0001475726831191377	0.00015133268374722695	0.00014640733547384815	0.00011990930834260786	0.00014757871269638323	0.00015127850758983992	0.00014668966750038516	0.0001460320399070169	3.4816275133045754e-05	0.00010203636940770067	0.00013766473470380394	0.00014954313019501297	0.0001475768543604951	0.0001301437281554174	0.00010281436133870042	6.87155101807534e-05	8.76304670116748e-12	2.2546249104707768e-10	3.422426403439467e-08	2.5871473166545446e-06	2.1640217087004496e-06	1.5190288411175186e-05	1.6085679650188863e-05	0.00015029845887218747	0.00014796873361374351	0.0001433506934800321	3.7633171166916704e-05	0.00012027162474745631	0.00012301794582899545
6400.0	3.5	9.165943044917394e-09	2.6465637482935486e-06	3.778833180854611e-05	0.0001124167488869664	0.00014774451403496802	0.00015276883618748762	0.00014760985546070844	0.00011791813643392014	0.0001477594150008809	0.0001527402222725402	0.00014817327743121825	0.00014662394530374272	3.674546820417386e-05	9.965850188617583e-05	0.00013674023400968242	0.0001503830216146941	0.0001488732908651495	0.00013152758004091275	0.00010489559774796699	6.994246412780675e-05	8.34173820475451e-12	1.9708086535382016e-10	3.326463734215217e-08	2.6298526989251943e-06	2.30190291160683e-06	1.745072379210513e-05	1.827350295168585e-05	0.00015199773450305293	0.00014817766907837963	0.00014429878217571594	3.92795036659949e-05	0.00011822895000647391	0.00012079621582985212
6400.0	4.0	8.755975334231714e-09	2.6524073468081583e-06	3.887968619520276e-05	0.00011074084214389282	0.0001474443088286621	0.00015325311559212558	0.00014811451359247562	0.0001163249026654179	0.00014746548314942845	0.00015324092118743982	0.00014885811836680697	0.0001466818454512796	3.7910148087487146e-05	9.781349143475347e-05	0.00013570673050755126	0.00015049909074818843	0.00014936806030454753	0.0001320500458274595	0.00010601148561817273	7.054831233682238e-05	7.936581264743678e-12	1.7106199442607047e-10	3.001933036098281e-08	2.538560449612759e-06	2.3627911973939616e-06	1.8712581453206865e-05	1.9327599876389762e-05	0.0001526751196335534	0.0001479035500888917	0.0001443330374440843	4.0189304411243945e-05	0.0001166130328851074	0.00011940459512142653
6400.0	4.5	8.688530977711994e-09	2.6072986201658042e-06	3.979439886945725e-05	0.00011046871109812915	0.00014840440275355922	0.00015459963514101742	0.0001493239277312322	0.00011615643231011498	0.00014842786946519835	0.00015459198902952585	0.00015020059619375427	0.00014752132198145125	3.8904668046248175e-05	9.72552945412075e-05	0.00013600713116744038	0.0001516626055275619	0.00015058262026192815	0.00013295082919822178	0.00010720855151349836	7.114094797531008e-05	8.216322149602036e-12	1.6645061212597554e-10	2.8148039751484085e-08	2.3408731065109565e-06	2.303785463562422e-06	1.981848561560182e-05	2.0314927754588322e-05	0.0001541014397737706	0.00014888748361419353	0.00014513956950928082	4.095806055181471e-05	0.00011645057756250356	0.00011981402224517027
6400.0	5.0	8.610902898119399e-09	2.455501954695053e-06	3.9808982038441013e-05	0.00010931856330610047	0.00014889139036219174	0.00015567891888511315	0.00015047559397358723	0.00011512074687859392	0.00014891648247674372	0.0001556791850623304	0.00015145056711118892	0.00014837088660675743	3.9003329799016166e-05	9.58126723750403e-05	0.00013556147258504849	0.00015246635865353265	0.0001516742270041448	0.00013348795045169738	0.0001078000047162463	7.14836061035623e-05	9.733362968025289e-12	1.866362569034042e-10	2.652519293789692e-08	2.041317405926978e-06	2.2376242715535915e-06	2.030265275092805e-05	2.037851092776067e-05	0.00015526031205992177	0.00014940494775854437	0.0001457421968436807	4.0833395666788314e-05	0.00011543197859893229	0.00011933486084354194
6500.0	0.0	2.415088873343463e-09	6.453593584206261e-07	2.2809634499972357e-05	0.00010615960819563656	0.00012446423165144848	0.0001187968195555665	0.00012344245661878817	0.00011036597222057228	0.00012437039651350636	0.00011850367999214671	0.00012267515793349992	0.00012268900504727536	2.130818156570922e-05	9.498904117749535e-05	0.00012081212636842989	0.00012183260609571453	0.0001204658717228992	9.733814328275153e-05	7.23109887954564e-05	4.87663179767071e-05	3.0431662207727434e-16	2.1639027173534046e-14	5.274052673428228e-09	6.553766083762725e-07	4.963522812367944e-07	4.776674789058328e-06	5.201262031207768e-06	0.00011754303202449018	0.0001245681745750828	0.00011692575010463517	2.4690750628695057e-05	0.00011102301702646434	0.00011758047700962819
6500.0	0.5	2.3642850849924435e-09	8.323275316314645e-07	2.5818967758063172e-05	0.00011776326167047568	0.00014000888554710025	0.00013546364522127149	0.00013809537117022392	0.00012256141298513302	0.00013993616855437782	0.00013518632685518927	0.00013720536294981595	0.00013812113419662801	2.4283300299387588e-05	0.00010539438631958373	0.00013506767564828046	0.00013789383482774707	0.00013592901074357686	0.0001124842730811506	8.422551629166659e-05	5.658770636765809e-05	8.477754742124398e-17	5.952331789100815e-15	5.594967206263093e-09	8.727834247928559e-07	6.57068124208329e-07	6.210657330503673e-06	6.658626757530542e-06	0.00013380717287438037	0.0001401821315606027	0.00013212902309838563	2.7896378970683304e-05	0.0001232328263191618	0.00012919113891801039
6500.0	1.0	2.027366492095995e-09	1.0425141986838237e-06	2.809040038876179e-05	0.00012313664677934003	0.00014908293594959594	0.00014596914937139467	0.00014589217388681175	0.00012838491205016317	0.00014903390038239128	0.00014571809312976142	0.00014510978452892577	0.0001462813899456206	2.6623446509946207e-05	0.00010998805060074838	0.00014289200922347245	0.0001476311170403297	0.0001447907807439525	0.00012193782344177779	9.202811907249029e-05	6.166668265556882e-05	3.702769966485731e-17	2.924808149174683e-15	5.285163779688041e-09	1.1001390679030034e-06	8.697029604359466e-07	7.888161870459583e-06	8.266537711261156e-06	0.0001440442434099719	0.00014931821541071589	0.00014141202279277008	3.0226293803112693e-05	0.0001290173419323577	0.00013404222781184614
6500.0	1.5	1.4592789591111937e-09	1.1876000706554198e-06	2.9727975204527763e-05	0.00012677067431521576	0.00015658245622576173	0.000154831505734347	0.0001521420249177942	0.00013241297995081024	0.0001565567756884043	0.00015460301896090122	0.0001515701948110537	0.00015259114360224068	2.8409875356063796e-05	0.00011290899966119146	0.00014890038620170334	0.00015576780368943959	0.00015202936770381068	0.00012954766915544995	9.844763016347011e-05	6.58609390468029e-05	2.374234663350116e-17	2.1088671674205306e-15	4.208512271224961e-09	1.1951268763285358e-06	1.0039850483765369e-06	9.451868052930485e-06	9.755239916482545e-06	0.0001527413802758785	0.000156890469278947	0.0001491671369236841	3.1884478169015405e-05	0.00013301400787045162	0.0001379187171387208
6500.0	2.0	1.0097375892322228e-09	1.3248338885285595e-06	3.159309440773385e-05	0.00012826846929071058	0.00016037715306193928	0.000159767791770081	0.00015486884318773392	0.00013407650685085353	0.00016037165280111175	0.0001595617004521321	0.0001545714141066564	0.00015516200185479196	3.042296339550402e-05	0.00011419669876487409	0.00015172002518379086	0.0001600964533279204	0.00015558409403059777	0.00013351805082700458	0.00010204945005102861	6.817898923223613e-05	1.596617961200409e-17	1.5825758846868217e-15	3.143426344377049e-09	1.185444150153243e-06	1.094402302366415e-06	1.1290476781340097e-05	1.1528723795746396e-05	0.00015764963729334247	0.00016073584481708417	0.00015317536890413944	3.374022142875092e-05	0.00013462629016023806	0.0001394029262217417
6500.0	2.5	1.3639747429890799e-08	2.625894841724106e-06	3.6749632981079556e-05	0.00012424075083724415	0.00015432260472614191	0.0001553727459277804	0.00015011058582055655	0.0001294840407560125	0.00015429937859027406	0.0001552439011156315	0.00015011693366498476	0.00015011172904732829	3.546912731913102e-05	0.00011167759452946176	0.00014600355887920487	0.0001548798208018247	0.0001511570368047343	0.00013102869031023093	0.00010128534109314357	6.781494839438008e-05	1.5966011589684924e-11	4.387567603307368e-10	5.044969600202082e-08	2.7438753791789876e-06	2.293439444099037e-06	1.4391383494680366e-05	1.5249328168023847e-05	0.00015376368601354118	0.00015465186498349635	0.00014824281068833993	3.8849840501780656e-05	0.00012994066400018436	0.00013332421395545512
6500.0	3.0	1.5422703187916665e-08	3.06984276135248e-06	3.94177637139538e-05	0.00012508149578490925	0.00015710634643894178	0.00015922592977282582	0.00015297417027267373	0.00013047590594764862	0.00015709616521880352	0.00015911525794832875	0.00015328435643717608	0.00015250000484724085	3.822836979403098e-05	0.0001122903151700772	0.0001479388094708735	0.00015820506074798403	0.0001543841044062338	0.00013429679618698183	0.00010452281632792225	6.982902270987953e-05	1.5038384440859923e-11	3.7850126753214424e-10	5.810543323272197e-08	3.2032471807076873e-06	2.639420189603824e-06	1.6915179461856813e-05	1.78742027522429e-05	0.0001578008883884093	0.0001574738959043212	0.0001512520785996636	4.141016116250384e-05	0.00013089234988649572	0.00013418399386049088
6500.0	3.5	1.4940757610009554e-08	3.2634254284057384e-06	4.151592051575958e-05	0.000122379490703751	0.00015706979582447077	0.00016068331689582006	0.00015408967516675296	0.000127958433264803	0.0001570708111799791	0.00016060316402487207	0.00015472707036736	0.00015292701122139775	4.040828036390915e-05	0.00010932397200995034	0.0001466621226009122	0.00015895471201744018	0.00015564016371114495	0.00013575594655334866	0.00010673489869190477	7.110062670212817e-05	1.4491035146253322e-11	3.3648112235529286e-10	5.568327026110059e-08	3.2775274819440746e-06	2.828594984211188e-06	1.9316889937558612e-05	2.0283608617692345e-05	0.0001595584535775735	0.00015748111763719746	0.00015209720339513593	4.325248348138871e-05	0.00012832152168997416	0.00013127483850397601
6500.0	4.0	1.438217220480281e-08	3.3249817769202885e-06	4.3058734576871844e-05	0.00012060815396777804	0.00015681761370511024	0.00016133928347597252	0.00015471214835705233	0.00012628643660416664	0.00015682780486379379	0.00016127780988832593	0.00015557487501064018	0.00015300756166958376	4.202334440647853e-05	0.00010736792324940097	0.0001456309149732773	0.00015918357531936948	0.0001562710967825463	0.0001364064030742658	0.00010799887379052264	7.178705329345661e-05	1.409048422033172e-11	2.982455851775143e-10	5.0307711777219334e-08	3.2699990968182645e-06	2.9444424294051594e-06	2.1033280300048675e-05	2.179660029163491e-05	0.00016044196088466032	0.00015725870645754694	0.00015220463349207832	4.458253653359274e-05	0.00012662127901959258	0.00012971674952801804
6500.0	4.5	1.4075720494084654e-08	3.2792617365126334e-06	4.42872922353576e-05	0.00011992308220024602	0.00015745510068411957	0.00016249663830415764	0.00015580241022974004	0.00012571253662688683	0.00015746926365665261	0.0001624430775216163	0.0001568417708154769	0.0001536187999863329	4.332344572131045e-05	0.00010638664725499493	0.00014557664231539525	0.00016009796023168176	0.0001573445055447147	0.00013722065169259723	0.00010926006633937604	7.238776794167127e-05	1.4719911451880115e-11	2.904013249623589e-10	4.562304941637686e-08	3.066022938385581e-06	2.8863355076865896e-06	2.2430448990428177e-05	2.3018347603295183e-05	0.0001617415204706645	0.00015792258023105736	0.00015272614417498703	4.56230243422652e-05	0.00012604812001797182	0.00012965898762258557
6500.0	5.0	1.3343819322471335e-08	3.095728928635692e-06	4.457892104990291e-05	0.00011844765003195098	0.0001577003799287419	0.00016344020915390483	0.00015686659323646248	0.00012436143152480815	0.0001577179527189305	0.0001633976557013311	0.00015802574062031215	0.0001543055538585857	4.3687333584556954e-05	0.00010460078265078485	0.00014486610812139325	0.0001607163338654156	0.00015833000512801204	0.00013769014489740204	0.00010991437374732605	7.274605692965085e-05	1.713685143731508e-11	3.199224775328562e-10	4.1111201249127846e-08	2.6957665851764928e-06	2.7953242140268235e-06	2.3139528632052832e-05	2.335096232060391e-05	0.00016279155273237896	0.00015820065677338153	0.00015313398074510867	4.573902989667348e-05	0.00012470835860815943	0.0001287911606272651
6600.0	0.0	4.011074851673648e-09	7.833893908775403e-07	2.4901367226848252e-05	0.00011198976013614203	0.0001267897458511434	0.00011926690127394573	0.00012380583787700706	0.00011584319162157331	0.00012667491335936152	0.00011892486163483636	0.00012307437186689945	0.0001227091691040571	2.3273789118159216e-05	0.0001014536170848359	0.00012457664167559032	0.00012319930111773141	0.00012066088318851971	9.600551864693662e-05	7.075748016084285e-05	4.763592770871322e-05	9.061916711733996e-16	6.44593196613606e-14	9.51855850708979e-09	8.068951125569055e-07	5.976957596142247e-07	5.294015264789914e-06	5.736758830479523e-06	0.00011783018889909373	0.00012683000340144327	0.00011823492071760705	2.7069108104617714e-05	0.0001165035687769433	0.00012367503354851112
6600.0	0.5	3.844606145954936e-09	1.0021713280434518e-06	2.8393618408514942e-05	0.00012702935694184638	0.0001455963536973566	0.00013875882108068874	0.0001414093554777415	0.00013153128306759627	0.00014550169026962922	0.00013841795097651054	0.0001404883906451005	0.0001411798009645097	2.6722978313358648e-05	0.00011508406807521667	0.00014225756386598016	0.00014229932504489093	0.00013898600392645217	0.00011324553119927983	8.397222694929298e-05	5.633888643914067e-05	4.512185018505706e-16	3.181755812598077e-14	9.815611275108337e-09	1.05926427565496e-06	7.872985647755268e-07	6.894488244248456e-06	7.354209502342175e-06	0.0001368261053807115	0.0001457035694548894	0.00013620530616515969	3.08406101930434e-05	0.00013223653865058086	0.0001391511114316937
6600.0	1.0	3.143086376296778e-09	1.2171040446018633e-06	3.0548552832313096e-05	0.00013343065575509104	0.00015656553504610175	0.00015109552955048228	0.00015080196263443627	0.00013851847510822313	0.00015649429051656436	0.00015077403137861954	0.00014995432085516478	0.00015104711355686177	2.8981695727947542e-05	0.000120387955305041	0.0001517225154420074	0.00015389519625673938	0.00014951346774303223	0.00012402900625035215	9.254014514438049e-05	6.193910364337924e-05	3.2993632017634814e-16	2.396996514910541e-14	8.772992023866456e-09	1.2879872575759755e-06	1.0019955307365532e-06	8.610892706602383e-06	9.013349938762683e-06	0.0001488097932570087	0.00015674533660598312	0.00014719826618644314	3.30480634105978e-05	0.00013920057071554706	0.0001453181519433043
6600.0	1.5	2.23372126776878e-09	1.3846370018201089e-06	3.2291352491175496e-05	0.0001378113993806594	0.0001656381355057956	0.00016151077545049737	0.00015822639109094343	0.0001434301542119293	0.00016559063541618594	0.0001612066011002989	0.00015758599737456772	0.00015859854011558298	3.088567876239261e-05	0.0001237537407117578	0.000159112961543331	0.0001635870646108433	0.0001580476666963688	0.00013266865012892144	9.951795185864033e-05	6.651338346464073e-05	4.3050001490221886e-16	3.069349371601222e-14	6.884248034639475e-09	1.4288889563706012e-06	1.1515827838283953e-06	1.035389640311682e-05	1.0630544540894359e-05	0.00015898359465928676	0.00016589746580826704	0.0001563604531954098	3.479452003977839e-05	0.00014408936104773996	0.00015004059063374232
6600.0	2.0	1.639387296452794e-09	1.5642809391658217e-06	3.433732956604473e-05	0.00013980751033246852	0.00017041651833036886	0.0001674996494218738	0.0001616108508245115	0.00014566007987211756	0.0001703909059984725	0.0001672165815627307	0.00016126190771032512	0.00016186443721555592	3.309717324274812e-05	0.0001254016698837526	0.00016277554501159983	0.00016892602189513026	0.00016239527961623066	0.00013725349770377318	0.00010340416513503603	6.903886505938654e-05	7.555847495583336e-16	4.9770822831889685e-14	5.49206082387639e-09	1.434270154267617e-06	1.3009421006706105e-06	1.2376309073611354e-05	1.2577972261855518e-05	0.000164897872298143	0.00017073376255175192	0.0001612628657469875	3.6826527671876005e-05	0.00014627522909322631	0.00015206116819466275
6600.0	2.5	2.0069981501710136e-08	3.121913099840493e-06	4.0062726360903984e-05	0.00013265565251309287	0.0001630687701644673	0.0001630254357596177	0.00015666703460154568	0.000138030112315451	0.00016302695471172058	0.00016284853666200354	0.0001567403824160575	0.00015640630418898004	3.868290942760352e-05	0.00011975076854869831	0.0001548911425823	0.0001630586634025874	0.00015786990825739867	0.00013494348736576883	0.00010295780118653034	6.888706374329534e-05	2.687251085417851e-11	7.18572304478628e-10	7.64311344420244e-08	3.196490348624427e-06	2.7478592565352325e-06	1.593917321419874e-05	1.6855533687418474e-05	0.0001610788680275493	0.00016338020259281253	0.00015613971727999364	4.238697449098753e-05	0.00013851156935365706	0.00014197582501781738
6600.0	3.0	2.18685927168154e-08	3.568621709151469e-06	4.2670437011970587e-05	0.0001328804972354975	0.00016525338325349217	0.00016646510644918906	0.00015910738030627507	0.00013839928886938958	0.00016522819467341653	0.0001663153507616164	0.0001594911026093799	0.00015838101031336277	4.139848920596504e-05	0.00011976669331238543	0.00015619280446165269	0.00016587566629887792	0.00016070371596949327	0.00013807667882684792	0.00010623159286695924	7.095887112362429e-05	2.4046869438733946e-11	5.931145752303048e-10	8.645372183742008e-08	3.650738485685981e-06	3.111100248223374e-06	1.8462378730689836e-05	1.9519636822143057e-05	0.00016474247875901459	0.0001656074879088775	0.00015865019099086647	4.485671792268327e-05	0.00013884399012880976	0.00014218505236988528
6600.0	3.5	2.3339522582527265e-08	3.977300129175617e-06	4.5381663071356154e-05	0.00013287289903724666	0.0001666797706862255	0.00016871559404276685	0.0001606399740987766	0.00013850899668037587	0.00016666626747681616	0.0001685780996481452	0.00016135731124277753	0.00015930909070916517	4.420716809166859e-05	0.00011955073193385252	0.00015698872218169145	0.00016772462371655614	0.00016248650902503942	0.00013996487238034604	0.0001085300176476622	7.223844771073897e-05	2.5205077676213033e-11	5.715906621131563e-10	8.997180684935372e-08	4.0318491386130615e-06	3.476703314767389e-06	2.12837082827896e-05	2.2312206330905082e-05	0.00016722680980597743	0.0001670656471480412	0.00015999880020808877	4.739002956185889e-05	0.00013892351759147638	0.00014234060635079983
6600.0	4.0	2.276073279759717e-08	4.107592038754821e-06	4.7336859971699465e-05	0.00013094492223218547	0.00016643444119022094	0.00016952774479446549	0.00016136176943614227	0.0001366967550614574	0.00016643272335805238	0.00016941229775014604	0.00016235307432067812	0.00015937858475360709	4.623731814238116e-05	0.0001174208734522263	0.0001559019569008298	0.00016803870572855079	0.00016323532634322734	0.00014074056032789724	0.00010995617448699696	7.300826965101127e-05	2.4864429838901467e-11	5.151552749203042e-10	8.24333992421762e-08	4.078237533266463e-06	3.648487051340903e-06	2.3490525453319955e-05	2.4463204912890986e-05	0.00016830812330546988	0.00016685456667394618	0.00016014912451627322	4.9097705089455634e-05	0.00013708108244204714	0.0001405542163305335
6600.0	4.5	2.186560422522055e-08	4.08310760394048e-06	4.894766902079011e-05	0.00012989587756007082	0.0001667919045218249	0.00017053531357697188	0.00016231445027963432	0.0001357680690561557	0.00016679666253231846	0.00017043123303461338	0.0001635126848308902	0.00015976615346108424	4.792054680595582e-05	0.00011606903461841235	0.00015554400682824172	0.00016874092222546062	0.00016416729750033844	0.0001414882367458843	0.00011126069570526885	7.361302621747105e-05	2.5804728589997225e-11	5.009541200872818e-10	7.298955102371746e-08	3.918162768198178e-06	3.6028500916842846e-06	2.5300850744533914e-05	2.604031982668832e-05	0.00016949217573893532	0.0001672415628459171	0.00016040985984318163	5.047846231883071e-05	0.00013614802452919638	0.00014004930354829674
6600.0	5.0	2.0397632467064056e-08	3.860585245371867e-06	4.9541907183043955e-05	0.00012795589119677026	0.00016670060415766518	0.00017127477066109864	0.000163255176265465	0.0001339641138788102	0.0001667103670675822	0.00017118627492390296	0.00016459976310845303	0.00016023782427671262	4.857291087331098e-05	0.0001138012761648618	0.00015444853642143205	0.00016909421819530523	0.00016500248665612336	0.00014186534748193255	0.00011199299546053404	7.399034696055342e-05	2.951254999452046e-11	5.389302803007182e-10	6.373952014888645e-08	3.4892149874878256e-06	3.4605533475300662e-06	2.6233248315123933e-05	2.6589381377773396e-05	0.0001703792082865797	0.00016718542200214556	0.0001605671554969381	5.085147345680605e-05	0.0001343497527868267	0.00013863425481849833
6700.0	0.0	7.037325660136744e-09	9.849823711792824e-07	2.7923833896054727e-05	0.0001208504952641406	0.00013231335774263739	0.00012272308592177367	0.00012724440453649086	0.00012441751584019202	0.0001321739117768723	0.0001223255932594461	0.0001265369854736085	0.0001257759241658186	2.6107440825101163e-05	0.00011075636388398903	0.0001315719454090818	0.00012766007854083205	0.0001238672004413806	9.716065548701068e-05	7.109442149276306e-05	4.77817356564013e-05	2.2995919531716196e-15	1.5162933324821214e-13	1.8500740976964742e-08	1.0275731825206521e-06	7.441479222617254e-07	6.001731523198927e-06	6.489996947348785e-06	0.00012107597365934174	0.00013228722017463802	0.0001225402388754428	3.0453200878606675e-05	0.0001250926378897099	0.00013298526135831906
6700.0	0.5	7.026967528928845e-09	1.2572562687592407e-06	3.1803201859070326e-05	0.00013810466927198224	0.00015298537451792496	0.0001437140079147766	0.00014641620663665588	0.00014231642335324298	0.00015286199442329752	0.00014330660326258417	0.00014545392706482904	0.00014593365334768764	2.9943829755654012e-05	0.0001265649125244285	0.00015129372456816368	0.00014843700118222157	0.0001437073408255018	0.00011538609865016281	8.47828885922518e-05	5.681966687211431e-05	1.268223929790823e-15	8.031552311302454e-14	1.961350119602125e-08	1.3481008378991244e-06	9.813952116514506e-07	7.77131436067998e-06	8.305705230356286e-06	0.00014148540201308868	0.0001530203262719283	0.0001419959322723214	3.4681817482404546e-05	0.00014305088814441555	0.00015089684445585417
6700.0	1.0	6.226243849816192e-09	1.513190765073532e-06	3.395966993956483e-05	0.00014578047164080218	0.00016534208086735116	0.0001572872191940436	0.00015681642467491554	0.00015061799923419669	0.00016524154293548026	0.00015689367282479335	0.00015588837547917574	0.00015695593349610603	3.223052332367013e-05	0.00013301338046029903	0.0001621173520345629	0.00016133237353657703	0.00015531618747243554	0.00012695437314695157	9.37128781735904e-05	6.267437819310437e-05	7.969964568808372e-16	4.991168778018255e-14	1.8969583794648155e-08	1.6304540513335787e-06	1.224012105034805e-06	9.593508231375263e-06	1.007450338701028e-05	0.00015462556597948082	0.00016545287612242094	0.00015412048038353291	3.691173126279817e-05	0.00015134848503813185	0.00015869099849612705
6700.0	1.5	4.834771597120563e-09	1.7375869674978122e-06	3.570474059070381e-05	0.00015025734939213336	0.0001753672077314074	0.00016867669153312648	0.0001648420500685686	0.00015575850025361445	0.000175288682897222	0.00016829665852210551	0.0001641140840404339	0.00016520069353531403	3.415815900562608e-05	0.00013619285808794907	0.0001702477086688865	0.00017197998694061276	0.00016458049772474965	0.00013616989117111545	0.000100939357980921	6.74146635895612e-05	8.603567061175282e-16	5.2820180306996475e-14	1.6181104636253068e-08	1.8568614355126433e-06	1.4296719336185956e-06	1.1500469386177736e-05	1.186646434993639e-05	0.00016570792145161352	0.00017556366016684645	0.00016412849441907178	3.862481595740426e-05	0.00015647542155547761	0.00016356556306801738
